beige_0..1000	Univariate Amazon	VECM, lag=1	9.32736942711719	29.3225070298718	23.8944462633379	2.29911076195288	7.45469720210464
beige_0..1000	Univariate Amazon	VECM, lag=2	10.9191354682281	30.0802907469622	24.7000511182223	2.80444765431712	7.66380952260343
beige_0..1000	Univariate Amazon	VECM, lag=3	16.880293992828	33.9450905360927	25.9020877851379	4.67519141212348	7.9330294278338
beige_0..1000	Univariate Amazon	VECM, lag=4	19.4209512412217	34.4155535783279	26.9240073469317	5.49059824265164	8.20194244523571
beige_0..1000	Univariate Amazon	VECM, lag=5	20.5488593268679	34.7245913422432	28.0231038579072	5.83997380549922	8.54049503856683
beige_0..1000	Univariate Amazon	LINEAR, lag=1	9.32736942711713	29.3225070298717	23.8944462633379	2.29911076195286	7.45469720210463
beige_0..1000	Univariate Amazon	LINEAR, lag=2	21.6268808466685	38.6630838043128	33.4335212906701	6.05228915011544	10.2887834289837
beige_0..1000	Univariate Amazon	LINEAR, lag=3	28.1379086243125	40.8427789375665	33.5668116615569	8.19569174086753	10.1449956209152
beige_0..1000	Univariate Amazon	LINEAR, lag=4	34.8951096471572	44.6708597173366	38.983616203669	10.3670622373856	11.8484051926435
beige_0..1000	Univariate Amazon	LINEAR, lag=5	38.4532403787983	47.850890206805	43.4762776303951	11.4313393698185	13.2394447775367
beige_0..1000	Univariate Amazon	NNETAR, lag=1	19.2471415790478	591.144477296961	24.3134628816415	6.31271855230856	0.0379587077269928
beige_0..1000	Univariate Amazon	NNETAR, lag=2	25.1244347724565	1211.35125605724	34.804471782477	8.55162169077077	0.052531134610657
beige_0..1000	Univariate Amazon	NNETAR, lag=3	26.2073376455071	775.123068042153	27.841032093695	8.1396574255888	0.0446881777707367
beige_0..1000	Univariate Amazon	NNETAR, lag=4	24.5799274969467	1048.52343256287	32.3809115462006	8.03119053125256	0.0506356555604395
beige_0..1000	Univariate Amazon	NNETAR, lag=5	54.1587509734956	3771.62989743102	61.4135970077557	17.8229401285728	0.088659160646689
beige_0..1000	Multivariate Amzn+Twttr	VECM, lag=1	8.58944283604467	35.8397169826186	31.2564415217053	2.12637068760178	9.67175625614289
beige_0..1000	Multivariate Amzn+Twttr	VECM, lag=2	4.13296840626091	36.3566131318993	30.0457937996024	0.719768966619926	9.34254171385348
beige_0..1000	Multivariate Amzn+Twttr	VECM, lag=3	3.13151913793606	41.1950081810319	37.5232194402046	0.419353680691169	11.7529316045974
beige_0..1000	Multivariate Amzn+Twttr	VECM, lag=4	-1.33083090012381	56.5805108737823	47.4457612439638	-1.48255019977319	15.1916923081414
beige_0..1000	Multivariate Amzn+Twttr	VECM, lag=5	2.25669327595995	60.7319575584451	52.6281320899573	-0.541683034230865	16.8045795787511
beige_0..1000	Multivariate Amzn+Twttr	VAR, lag=1	18.9365271476912	42.002012712146	31.435182048718	5.25437945450499	9.78287760705093
beige_0..1000	Multivariate Amzn+Twttr	VAR, lag=2	11.9911657288502	40.6984133513551	27.9755768873637	2.96534773626676	8.66567604635767
beige_0..1000	Multivariate Amzn+Twttr	VAR, lag=3	9.91300428530094	48.0533100605881	40.8022511755496	2.17153200842031	12.9123946640919
beige_0..1000	Multivariate Amzn+Twttr	VAR, lag=4	10.6023886320973	50.3726351583747	42.5965450790169	2.36391902924069	13.4817379048364
beige_0..1000	Multivariate Amzn+Twttr	VAR, lag=5	7.32363277531267	55.8496154718583	48.7682836613526	1.16639410606404	15.5239207816477
beige_0..1000	Multivariate Amzn+Twttr	NNETAR, lag=1	84.1144835638003	11118.5097493053	105.444344321093	25.4120501152546	0.186242731213193
beige_0..1000	Multivariate Amzn+Twttr	NNETAR, lag=2	47.2856241392024	3214.51162348302	56.6966632482284	15.1367316102515	0.0883900410267886
beige_0..1000	Multivariate Amzn+Twttr	NNETAR, lag=3	49.4495251700619	3338.78227092494	57.7821968336696	15.5448455843697	0.0940308834069483
beige_0..1000	Multivariate Amzn+Twttr	NNETAR, lag=4	58.738747295217	4493.49799733708	67.0335587399109	18.2421102338893	0.111106593492691
beige_0..1000	Multivariate Amzn+Twttr	NNETAR, lag=5	62.914313849418	5181.5100419083	71.9827065475333	20.6628983631598	0.102721044522259
beige_0..1000	Multivariate Amzn+GT	VECM, lag=1	19.5096695064808	43.9960285188131	36.6222653562433	5.30398888505827	11.4343847886866
beige_0..1000	Multivariate Amzn+GT	VECM, lag=2	2.00751709923495	45.1249588944412	39.6776837147474	0.134692564282945	12.9452574046099
beige_0..1000	Multivariate Amzn+GT	VECM, lag=3	3.47820639002309	47.6825978524932	43.110515289758	0.595565352752683	13.9378094492498
beige_0..1000	Multivariate Amzn+GT	VECM, lag=4	8.01091508749055	44.8968735199298	38.8193660650933	2.0408207056822	12.5043466503745
beige_0..1000	Multivariate Amzn+GT	VECM, lag=5	8.93642935809987	47.7901737653708	40.5089616242943	2.26780484398516	13.11106693015
beige_0..1000	Multivariate Amzn+GT	VAR, lag=1	1.59583789331921	26.7570482412518	22.4644211090878	0.034480569042987	7.02647901704117
